period,respondent,respondent-name,fueltype,type-name,value,value-units,total
2021-06-09T02,CAL,California,WND,Wind,3907,megawatthours,23473
2021-06-09T01,CAL,California,SUN,Solar,8472,megawatthours,25933
2021-06-09T01,CAL,California,WND,Wind,3999,megawatthours,25933
2021-06-09T00,CAL,California,SUN,Solar,10990,megawatthours,27317
2021-06-09T00,CAL,California,WND,Wind,4150,megawatthours,27317
2021-06-08T23,CAL,California,SUN,Solar,12305,megawatthours,27559
2021-06-08T23,CAL,California,WND,Wind,4119,megawatthours,27559
2021-06-08T22,CAL,California,SUN,Solar,12674,megawatthours,27310
2021-06-08T22,CAL,California,WND,Wind,4195,megawatthours,27310
2021-06-08T21,CAL,California,SUN,Solar,13006,megawatthours,26780
2021-06-08T21,CAL,California,WND,Wind,3794,megawatthours,26780
2021-06-08T20,CAL,California,SUN,Solar,13316,megawatthours,26580
2021-06-08T20,CAL,California,WND,Wind,3422,megawatthours,26580
2021-06-08T19,CAL,California,SUN,Solar,13176,megawatthours,26812
2021-06-08T19,CAL,California,WND,Wind,3469,megawatthours,26812
2021-06-08T18,CAL,California,SUN,Solar,12846,megawatthours,26236
2021-06-08T18,CAL,California,WND,Wind,3428,megawatthours,26236
2021-06-08T17,CAL,California,SUN,Solar,12281,megawatthours,26013
2021-06-08T17,CAL,California,WND,Wind,3687,megawatthours,26013
2021-06-08T16,CAL,California,SUN,Solar,11279,megawatthours,25919
2021-06-08T16,CAL,California,WND,Wind,4380,megawatthours,25919
2021-06-08T15,CAL,California,SUN,Solar,9594,megawatthours,24236
2021-06-08T15,CAL,California,WND,Wind,4201,megawatthours,24236
2021-06-08T14,CAL,California,SUN,Solar,5522,megawatthours,20644
2021-06-08T14,CAL,California,WND,Wind,4191,megawatthours,20644
2021-06-08T13,CAL,California,SUN,Solar,697,megawatthours,16709
2021-06-08T13,CAL,California,WND,Wind,4105,megawatthours,16709
2021-06-08T12,CAL,California,SUN,Solar,2,megawatthours,15745
2021-06-08T12,CAL,California,WND,Wind,3955,megawatthours,15745
2021-06-08T11,CAL,California,SUN,Solar,8,megawatthours,14741
2021-06-08T11,CAL,California,WND,Wind,4067,megawatthours,14741
2021-06-08T10,CAL,California,SUN,Solar,9,megawatthours,14615
2021-06-08T10,CAL,California,WND,Wind,4256,megawatthours,14615
2021-06-08T09,CAL,California,SUN,Solar,10,megawatthours,15741
2021-06-08T09,CAL,California,WND,Wind,4490,megawatthours,15741
2021-06-08T08,CAL,California,SUN,Solar,10,megawatthours,16411
2021-06-08T08,CAL,California,WND,Wind,4511,megawatthours,16411
2021-06-08T07,CAL,California,SUN,Solar,10,megawatthours,18454
2021-06-08T07,CAL,California,WND,Wind,5165,megawatthours,18454
2021-06-08T06,CAL,California,SUN,Solar,10,megawatthours,20341
2021-06-08T06,CAL,California,WND,Wind,4826,megawatthours,20341
2021-06-08T05,CAL,California,SUN,Solar,8,megawatthours,21973
2021-06-08T05,CAL,California,WND,Wind,4987,megawatthours,21973
2021-06-08T04,CAL,California,SUN,Solar,7,megawatthours,23312
2021-06-08T04,CAL,California,WND,Wind,5221,megawatthours,23312
2021-06-08T03,CAL,California,SUN,Solar,142,megawatthours,23218
2021-06-08T03,CAL,California,WND,Wind,4887,megawatthours,23218
2021-06-08T02,CAL,California,SUN,Solar,2974,megawatthours,24697
2021-06-08T02,CAL,California,WND,Wind,4970,megawatthours,24697
2021-06-08T01,CAL,California,SUN,Solar,8221,megawatthours,28019
2021-06-08T01,CAL,California,WND,Wind,4990,megawatthours,28019
2021-06-08T00,CAL,California,SUN,Solar,10302,megawatthours,28651
2021-06-08T00,CAL,California,WND,Wind,4854,megawatthours,28651
2021-06-07T23,CAL,California,SUN,Solar,11723,megawatthours,28791
2021-06-07T23,CAL,California,WND,Wind,4689,megawatthours,28791
2021-06-07T22,CAL,California,SUN,Solar,11744,megawatthours,27715
2021-06-07T22,CAL,California,WND,Wind,4565,megawatthours,27715
2021-06-07T21,CAL,California,SUN,Solar,11790,megawatthours,27621
2021-06-07T21,CAL,California,WND,Wind,4551,megawatthours,27621
2021-06-07T20,CAL,California,SUN,Solar,11201,megawatthours,26606
2021-06-07T20,CAL,California,WND,Wind,4304,megawatthours,26606
2021-06-07T19,CAL,California,SUN,Solar,10199,megawatthours,25896
2021-06-07T19,CAL,California,WND,Wind,3760,megawatthours,25896
2021-06-07T18,CAL,California,SUN,Solar,9267,megawatthours,25037
2021-06-07T18,CAL,California,WND,Wind,3506,megawatthours,25037
2021-06-07T17,CAL,California,SUN,Solar,8339,megawatthours,24022
2021-06-07T17,CAL,California,WND,Wind,3645,megawatthours,24022
2021-06-07T16,CAL,California,SUN,Solar,9165,megawatthours,24550
2021-06-07T16,CAL,California,WND,Wind,3596,megawatthours,24550
2021-06-07T15,CAL,California,SUN,Solar,6357,megawatthours,22823
2021-06-07T15,CAL,California,WND,Wind,3963,megawatthours,22823
2021-06-07T14,CAL,California,SUN,Solar,2932,megawatthours,19116
2021-06-07T14,CAL,California,WND,Wind,3683,megawatthours,19116
2021-06-07T13,CAL,California,SUN,Solar,466,megawatthours,17217
2021-06-07T13,CAL,California,WND,Wind,4051,megawatthours,17217
2021-06-07T12,CAL,California,SUN,Solar,4,megawatthours,16604
2021-06-07T12,CAL,California,WND,Wind,4276,megawatthours,16604
2021-06-07T11,CAL,California,SUN,Solar,8,megawatthours,15599
2021-06-07T11,CAL,California,WND,Wind,4323,megawatthours,15599
2021-06-07T10,CAL,California,SUN,Solar,8,megawatthours,15791
2021-06-07T10,CAL,California,WND,Wind,4489,megawatthours,15791
2021-06-07T09,CAL,California,SUN,Solar,9,megawatthours,16009
2021-06-07T09,CAL,California,WND,Wind,4630,megawatthours,16009
2021-06-07T08,CAL,California,SUN,Solar,8,megawatthours,16349
2021-06-07T08,CAL,California,WND,Wind,4684,megawatthours,16349
2021-06-07T07,CAL,California,SUN,Solar,8,megawatthours,18202
2021-06-07T07,CAL,California,WND,Wind,4811,megawatthours,18202
2021-06-07T06,CAL,California,SUN,Solar,6,megawatthours,20628
2021-06-07T06,CAL,California,WND,Wind,4938,megawatthours,20628
2021-06-07T05,CAL,California,SUN,Solar,5,megawatthours,22654
2021-06-07T05,CAL,California,WND,Wind,4510,megawatthours,22654
2021-06-07T04,CAL,California,SUN,Solar,5,megawatthours,24046
2021-06-07T04,CAL,California,WND,Wind,4512,megawatthours,24046
2021-06-07T03,CAL,California,SUN,Solar,131,megawatthours,24354
2021-06-07T03,CAL,California,WND,Wind,4667,megawatthours,24354
2021-06-07T02,CAL,California,SUN,Solar,3281,megawatthours,25848
2021-06-07T02,CAL,California,WND,Wind,4965,megawatthours,25848
2021-06-07T01,CAL,California,SUN,Solar,8919,megawatthours,28044
2021-06-07T01,CAL,California,WND,Wind,5439,megawatthours,28044
2021-06-07T00,CAL,California,SUN,Solar,11687,megawatthours,28449
2021-06-07T00,CAL,California,WND,Wind,4983,megawatthours,28449
2021-06-06T23,CAL,California,SUN,Solar,12793,megawatthours,28105
2021-06-06T23,CAL,California,WND,Wind,4839,megawatthours,28105
2021-06-06T22,CAL,California,SUN,Solar,13223,megawatthours,26839
2021-06-06T22,CAL,California,WND,Wind,4522,megawatthours,26839
2021-06-06T21,CAL,California,SUN,Solar,13903,megawatthours,26811
2021-06-06T21,CAL,California,WND,Wind,4307,megawatthours,26811
2021-06-06T20,CAL,California,SUN,Solar,13940,megawatthours,26177
2021-06-06T20,CAL,California,WND,Wind,3821,megawatthours,26177
2021-06-06T19,CAL,California,SUN,Solar,13603,megawatthours,25315
2021-06-06T19,CAL,California,WND,Wind,3250,megawatthours,25315
2021-06-06T18,CAL,California,SUN,Solar,13617,megawatthours,24915
2021-06-06T18,CAL,California,WND,Wind,2925,megawatthours,24915
2021-06-06T17,CAL,California,SUN,Solar,12726,megawatthours,23804
2021-06-06T17,CAL,California,WND,Wind,2681,megawatthours,23804
2021-06-06T16,CAL,California,SUN,Solar,11798,megawatthours,22800
2021-06-06T16,CAL,California,WND,Wind,2495,megawatthours,22800
2021-06-06T15,CAL,California,SUN,Solar,10090,megawatthours,20980
2021-06-06T15,CAL,California,WND,Wind,2347,megawatthours,20980
2021-06-06T14,CAL,California,SUN,Solar,5640,megawatthours,17932
2021-06-06T14,CAL,California,WND,Wind,3115,megawatthours,17932
2021-06-06T13,CAL,California,SUN,Solar,638,megawatthours,13881
2021-06-06T13,CAL,California,WND,Wind,3437,megawatthours,13881
2021-06-06T12,CAL,California,SUN,Solar,3,megawatthours,14759
2021-06-06T12,CAL,California,WND,Wind,3944,megawatthours,14759
2021-06-06T11,CAL,California,SUN,Solar,6,megawatthours,14606
2021-06-06T11,CAL,California,WND,Wind,4023,megawatthours,14606
2021-06-06T10,CAL,California,SUN,Solar,7,megawatthours,14948
2021-06-06T10,CAL,California,WND,Wind,4218,megawatthours,14948
2021-06-06T09,CAL,California,SUN,Solar,9,megawatthours,16339
2021-06-06T09,CAL,California,WND,Wind,4496,megawatthours,16339
2021-06-06T08,CAL,California,SUN,Solar,8,megawatthours,18274
2021-06-06T08,CAL,California,WND,Wind,4810,megawatthours,18274
2021-06-06T07,CAL,California,SUN,Solar,7,megawatthours,20247
2021-06-06T07,CAL,California,WND,Wind,4778,megawatthours,20247
2021-06-06T06,CAL,California,SUN,Solar,7,megawatthours,22574
2021-06-06T06,CAL,California,WND,Wind,4534,megawatthours,22574
2021-06-06T05,CAL,California,SUN,Solar,7,megawatthours,25125
2021-06-06T05,CAL,California,WND,Wind,4594,megawatthours,25125
2021-06-06T04,CAL,California,SUN,Solar,39,megawatthours,27113
2021-06-06T04,CAL,California,WND,Wind,4837,megawatthours,27113
2021-06-06T03,CAL,California,SUN,Solar,170,megawatthours,27970
2021-06-06T03,CAL,California,WND,Wind,4977,megawatthours,27970
2021-06-06T02,CAL,California,SUN,Solar,3012,megawatthours,29390
2021-06-06T02,CAL,California,WND,Wind,4822,megawatthours,29390
2021-06-06T01,CAL,California,SUN,Solar,8494,megawatthours,30601
2021-06-06T01,CAL,California,WND,Wind,4863,megawatthours,30601
2021-06-06T00,CAL,California,SUN,Solar,11267,megawatthours,29990
2021-06-06T00,CAL,California,WND,Wind,4515,megawatthours,29990
2021-06-05T23,CAL,California,SUN,Solar,12675,megawatthours,29246
2021-06-05T23,CAL,California,WND,Wind,4049,megawatthours,29246
2021-06-05T22,CAL,California,SUN,Solar,13239,megawatthours,27447
2021-06-05T22,CAL,California,WND,Wind,3570,megawatthours,27447
2021-06-05T21,CAL,California,SUN,Solar,13613,megawatthours,25887
2021-06-05T21,CAL,California,WND,Wind,2585,megawatthours,25887
2021-06-05T20,CAL,California,SUN,Solar,13559,megawatthours,24834
2021-06-05T20,CAL,California,WND,Wind,2000,megawatthours,24834
2021-06-05T19,CAL,California,SUN,Solar,13606,megawatthours,24714
2021-06-05T19,CAL,California,WND,Wind,1962,megawatthours,24714
2021-06-05T18,CAL,California,SUN,Solar,13336,megawatthours,24770
2021-06-05T18,CAL,California,WND,Wind,2153,megawatthours,24770
2021-06-05T17,CAL,California,SUN,Solar,12053,megawatthours,24014
2021-06-05T17,CAL,California,WND,Wind,2836,megawatthours,24014
2021-06-05T16,CAL,California,SUN,Solar,10645,megawatthours,22943
2021-06-05T16,CAL,California,WND,Wind,3152,megawatthours,22943
2021-06-05T15,CAL,California,SUN,Solar,9512,megawatthours,22422
2021-06-05T15,CAL,California,WND,Wind,3586,megawatthours,22422
2021-06-05T14,CAL,California,SUN,Solar,5439,megawatthours,19855
2021-06-05T14,CAL,California,WND,Wind,3969,megawatthours,19855
2021-06-05T13,CAL,California,SUN,Solar,592,megawatthours,16438
2021-06-05T13,CAL,California,WND,Wind,3844,megawatthours,16438
2021-06-05T12,CAL,California,SUN,Solar,7,megawatthours,16004
2021-06-05T12,CAL,California,WND,Wind,3853,megawatthours,16004
2021-06-05T11,CAL,California,SUN,Solar,9,megawatthours,16292
2021-06-05T11,CAL,California,WND,Wind,3879,megawatthours,16292
2021-06-05T10,CAL,California,SUN,Solar,8,megawatthours,16725
2021-06-05T10,CAL,California,WND,Wind,4177,megawatthours,16725
2021-06-05T09,CAL,California,SUN,Solar,10,megawatthours,17568
2021-06-05T09,CAL,California,WND,Wind,4201,megawatthours,17568
2021-06-05T08,CAL,California,SUN,Solar,9,megawatthours,19008
2021-06-05T08,CAL,California,WND,Wind,4681,megawatthours,19008
2021-06-05T07,CAL,California,SUN,Solar,8,megawatthours,21591
2021-06-05T07,CAL,California,WND,Wind,4860,megawatthours,21591
2021-06-05T06,CAL,California,SUN,Solar,6,megawatthours,24096
2021-06-05T06,CAL,California,WND,Wind,4799,megawatthours,24096
2021-06-05T05,CAL,California,SUN,Solar,-14,megawatthours,27063
2021-06-05T05,CAL,California,WND,Wind,4519,megawatthours,27063
2021-06-05T04,CAL,California,SUN,Solar,-17,megawatthours,29330
2021-06-05T04,CAL,California,WND,Wind,4696,megawatthours,29330
2021-06-05T03,CAL,California,SUN,Solar,150,megawatthours,30204
2021-06-05T03,CAL,California,WND,Wind,4716,megawatthours,30204
2021-06-05T02,CAL,California,SUN,Solar,3176,megawatthours,31978
2021-06-05T02,CAL,California,WND,Wind,4579,megawatthours,31978
2021-06-05T01,CAL,California,SUN,Solar,8692,megawatthours,34025
2021-06-05T01,CAL,California,WND,Wind,4377,megawatthours,34025
2021-06-05T00,CAL,California,SUN,Solar,11424,megawatthours,34116
2021-06-05T00,CAL,California,WND,Wind,4085,megawatthours,34116
2021-06-04T23,CAL,California,SUN,Solar,12557,megawatthours,32698
2021-06-04T23,CAL,California,WND,Wind,3509,megawatthours,32698
2021-06-04T22,CAL,California,SUN,Solar,13344,megawatthours,31891
2021-06-04T22,CAL,California,WND,Wind,3258,megawatthours,31891
2021-06-04T21,CAL,California,SUN,Solar,13659,megawatthours,30635
2021-06-04T21,CAL,California,WND,Wind,2663,megawatthours,30635
2021-06-04T20,CAL,California,SUN,Solar,13702,megawatthours,29309
2021-06-04T20,CAL,California,WND,Wind,2496,megawatthours,29309
2021-06-04T19,CAL,California,SUN,Solar,13633,megawatthours,28249
2021-06-04T19,CAL,California,WND,Wind,1915,megawatthours,28249
2021-06-04T18,CAL,California,SUN,Solar,13371,megawatthours,27851
2021-06-04T18,CAL,California,WND,Wind,1539,megawatthours,27851
2021-06-04T17,CAL,California,SUN,Solar,12919,megawatthours,27445
2021-06-04T17,CAL,California,WND,Wind,1574,megawatthours,27445
2021-06-04T16,CAL,California,SUN,Solar,12028,megawatthours,26804
2021-06-04T16,CAL,California,WND,Wind,1784,megawatthours,26804
2021-06-04T15,CAL,California,SUN,Solar,9915,megawatthours,25375
2021-06-04T15,CAL,California,WND,Wind,2387,megawatthours,25375
2021-06-04T14,CAL,California,SUN,Solar,5254,megawatthours,22451
2021-06-04T14,CAL,California,WND,Wind,2648,megawatthours,22451
2021-06-04T13,CAL,California,SUN,Solar,478,megawatthours,19033
2021-06-04T13,CAL,California,WND,Wind,2984,megawatthours,19033
2021-06-04T12,CAL,California,SUN,Solar,-11,megawatthours,17986
2021-06-04T12,CAL,California,WND,Wind,3271,megawatthours,17986
2021-06-04T11,CAL,California,SUN,Solar,-10,megawatthours,17793
2021-06-04T11,CAL,California,WND,Wind,3853,megawatthours,17793
2021-06-04T10,CAL,California,SUN,Solar,-9,megawatthours,18292
2021-06-04T10,CAL,California,WND,Wind,4028,megawatthours,18292
2021-06-04T09,CAL,California,SUN,Solar,44,megawatthours,19235
2021-06-04T09,CAL,California,WND,Wind,4412,megawatthours,19235
2021-06-04T08,CAL,California,SUN,Solar,44,megawatthours,20303
2021-06-04T08,CAL,California,WND,Wind,4451,megawatthours,20303
2021-06-04T07,CAL,California,SUN,Solar,44,megawatthours,23045
2021-06-04T07,CAL,California,WND,Wind,4494,megawatthours,23045
2021-06-04T06,CAL,California,SUN,Solar,44,megawatthours,25843
2021-06-04T06,CAL,California,WND,Wind,4339,megawatthours,25843
2021-06-04T05,CAL,California,SUN,Solar,42,megawatthours,29495
2021-06-04T05,CAL,California,WND,Wind,4369,megawatthours,29495
2021-06-04T04,CAL,California,SUN,Solar,39,megawatthours,32247
2021-06-04T04,CAL,California,WND,Wind,4127,megawatthours,32247
2021-06-04T03,CAL,California,SUN,Solar,136,megawatthours,32974
2021-06-04T03,CAL,California,WND,Wind,3857,megawatthours,32974
2021-06-04T02,CAL,California,SUN,Solar,3031,megawatthours,35160
2021-06-04T02,CAL,California,WND,Wind,3150,megawatthours,35160
2021-06-04T01,CAL,California,SUN,Solar,8478,megawatthours,36353
2021-06-04T01,CAL,California,WND,Wind,2799,megawatthours,36353
2021-06-04T00,CAL,California,SUN,Solar,11216,megawatthours,36520
2021-06-04T00,CAL,California,WND,Wind,2762,megawatthours,36520
2021-06-03T23,CAL,California,SUN,Solar,12452,megawatthours,35739
2021-06-03T23,CAL,California,WND,Wind,2497,megawatthours,35739
2021-06-03T22,CAL,California,SUN,Solar,13165,megawatthours,34035
2021-06-03T22,CAL,California,WND,Wind,2323,megawatthours,34035
2021-06-03T21,CAL,California,SUN,Solar,12887,megawatthours,31789
2021-06-03T21,CAL,California,WND,Wind,1593,megawatthours,31789
2021-06-03T20,CAL,California,SUN,Solar,13295,megawatthours,30422
2021-06-03T20,CAL,California,WND,Wind,1146,megawatthours,30422
2021-06-03T19,CAL,California,SUN,Solar,13524,megawatthours,30313
2021-06-03T19,CAL,California,WND,Wind,1126,megawatthours,30313
2021-06-03T18,CAL,California,SUN,Solar,13291,megawatthours,29096
2021-06-03T18,CAL,California,WND,Wind,1304,megawatthours,29096
2021-06-03T17,CAL,California,SUN,Solar,12771,megawatthours,28315
2021-06-03T17,CAL,California,WND,Wind,1403,megawatthours,28315
2021-06-03T16,CAL,California,SUN,Solar,11833,megawatthours,27668
2021-06-03T16,CAL,California,WND,Wind,1930,megawatthours,27668
2021-06-03T15,CAL,California,SUN,Solar,9985,megawatthours,26818
2021-06-03T15,CAL,California,WND,Wind,2569,megawatthours,26818
2021-06-03T14,CAL,California,SUN,Solar,5322,megawatthours,23655
2021-06-03T14,CAL,California,WND,Wind,2970,megawatthours,23655
2021-06-03T13,CAL,California,SUN,Solar,503,megawatthours,19418
2021-06-03T13,CAL,California,WND,Wind,3458,megawatthours,19418
2021-06-03T12,CAL,California,SUN,Solar,-6,megawatthours,17883
2021-06-03T12,CAL,California,WND,Wind,3790,megawatthours,17883
2021-06-03T11,CAL,California,SUN,Solar,-2,megawatthours,17284
2021-06-03T11,CAL,California,WND,Wind,4224,megawatthours,17284
2021-06-03T10,CAL,California,SUN,Solar,-2,megawatthours,17521
2021-06-03T10,CAL,California,WND,Wind,4075,megawatthours,17521
2021-06-03T09,CAL,California,SUN,Solar,-1,megawatthours,18850
2021-06-03T09,CAL,California,WND,Wind,4283,megawatthours,18850
2021-06-03T08,CAL,California,SUN,Solar,-2,megawatthours,20303
2021-06-03T08,CAL,California,WND,Wind,4330,megawatthours,20303
2021-06-03T07,CAL,California,SUN,Solar,-2,megawatthours,23264
2021-06-03T07,CAL,California,WND,Wind,4447,megawatthours,23264
2021-06-03T06,CAL,California,SUN,Solar,-2,megawatthours,26294
2021-06-03T06,CAL,California,WND,Wind,4507,megawatthours,26294
2021-06-03T05,CAL,California,SUN,Solar,-2,megawatthours,29969
2021-06-03T05,CAL,California,WND,Wind,4673,megawatthours,29969
2021-06-03T04,CAL,California,SUN,Solar,-4,megawatthours,33947
2021-06-03T04,CAL,California,WND,Wind,4640,megawatthours,33947
2021-06-03T03,CAL,California,SUN,Solar,164,megawatthours,35349
2021-06-03T03,CAL,California,WND,Wind,4174,megawatthours,35349
2021-06-03T02,CAL,California,SUN,Solar,2942,megawatthours,37250
2021-06-03T02,CAL,California,WND,Wind,3919,megawatthours,37250
2021-06-03T01,CAL,California,SUN,Solar,8475,megawatthours,39258
2021-06-03T01,CAL,California,WND,Wind,4024,megawatthours,39258
2021-06-03T00,CAL,California,SUN,Solar,11358,megawatthours,39503
2021-06-03T00,CAL,California,WND,Wind,3630,megawatthours,39503
2021-06-02T23,CAL,California,SUN,Solar,11784,megawatthours,37650
2021-06-02T23,CAL,California,WND,Wind,3371,megawatthours,37650
